fecha,sucursal,tamano,n_tickets,ingreso_total_mxn,n_con_bebida,tasa_conversion_bebida
2026-03-19,Juriquilla,Grande,75,19960.0,60,0.8
2026-03-19,Juriquilla,Mediano,221,47140.0,160,0.724
2026-03-20,Campanario,Chico,96,15755.0,73,0.7604
2026-03-20,Campanario,Grande,68,17700.0,44,0.6471
2026-03-20,Campanario,Mediano,174,36930.0,122,0.7011
2026-03-20,Centro Sur,Chico,62,9930.0,40,0.6452
2026-03-20,Centro Sur,Grande,31,8170.0,23,0.7419
2026-03-20,Centro Sur,Mediano,95,20090.0,65,0.6842
2026-03-20,El Refugio,Chico,65,10710.0,50,0.7692
2026-03-20,El Refugio,Grande,48,12635.0,35,0.7292
2026-03-20,El Refugio,Mediano,134,28700.0,100,0.7463
2026-03-20,Jurica,Chico,55,8945.0,39,0.7091
2026-03-20,Jurica,Grande,34,9130.0,29,0.8529
2026-03-20,Jurica,Mediano,104,22375.0,81,0.7788
2026-03-20,Juriquilla,Chico,92,14960.0,65,0.7065
2026-03-20,Juriquilla,Grande,77,20420.0,59,0.7662
2026-03-20,Juriquilla,Mediano,138,29165.0,94,0.6812
2026-03-21,Campanario,Chico,108,17830.0,83,0.7685
2026-03-21,Campanario,Grande,48,12635.0,35,0.7292
2026-03-21,Campanario,Mediano,158,33695.0,114,0.7215
2026-03-21,Centro Sur,Chico,71,11750.0,55,0.7746
2026-03-21,Centro Sur,Grande,27,7035.0,18,0.6667
2026-03-21,Centro Sur,Mediano,99,21325.0,77,0.7778
2026-03-21,El Refugio,Chico,81,13455.0,65,0.8025
2026-03-21,El Refugio,Grande,47,12375.0,34,0.7234
2026-03-21,El Refugio,Mediano,120,25345.0,81,0.675
2026-03-21,Jurica,Chico,44,7150.0,31,0.7045
2026-03-21,Jurica,Grande,37,9815.0,29,0.7838
2026-03-21,Jurica,Mediano,103,22165.0,79,0.767
2026-03-21,Juriquilla,Chico,100,16405.0,74,0.74
2026-03-21,Juriquilla,Grande,74,19310.0,49,0.6622
2026-03-21,Juriquilla,Mediano,139,30030.0,110,0.7914
2026-03-22,Campanario,Chico,94,15325.0,68,0.7234
2026-03-22,Campanario,Grande,66,17475.0,50,0.7576
2026-03-22,Campanario,Mediano,130,28230.0,107,0.8231
2026-03-22,Centro Sur,Chico,58,9650.0,47,0.8103
2026-03-22,Centro Sur,Grande,43,11325.0,32,0.7442
2026-03-22,Centro Sur,Mediano,97,20570.0,68,0.701
2026-03-22,El Refugio,Chico,69,11465.0,55,0.7971
2026-03-22,El Refugio,Grande,55,14690.0,45,0.8182
2026-03-22,El Refugio,Mediano,121,25770.0,87,0.719
2026-03-22,Jurica,Chico,50,8070.0,34,0.68
2026-03-22,Jurica,Grande,43,11440.0,34,0.7907
2026-03-22,Jurica,Mediano,99,21200.0,74,0.7475
2026-03-22,Juriquilla,Chico,92,15080.0,68,0.7391
2026-03-22,Juriquilla,Grande,61,16185.0,47,0.7705
2026-03-22,Juriquilla,Mediano,152,32650.0,116,0.7632
2026-03-23,Campanario,Chico,98,16090.0,74,0.7551
2026-03-23,Campanario,Grande,79,21030.0,64,0.8101
2026-03-23,Campanario,Mediano,190,40435.0,135,0.7105
2026-03-23,Centro Sur,Chico,72,11645.0,49,0.6806
2026-03-23,Centro Sur,Grande,25,6535.0,17,0.68
2026-03-23,Centro Sur,Mediano,114,24280.0,82,0.7193
2026-03-23,El Refugio,Chico,95,15740.0,75,0.7895
2026-03-23,El Refugio,Grande,61,16060.0,44,0.7213
2026-03-23,El Refugio,Mediano,156,33455.0,118,0.7564
2026-03-23,Jurica,Chico,62,10195.0,47,0.7581
2026-03-23,Jurica,Grande,34,9090.0,28,0.8235
2026-03-23,Jurica,Mediano,120,25430.0,83,0.6917
2026-03-23,Juriquilla,Chico,104,16950.0,75,0.7212
2026-03-23,Juriquilla,Grande,79,20725.0,56,0.7089
2026-03-23,Juriquilla,Mediano,172,36620.0,124,0.7209
2026-03-24,Campanario,Chico,88,14355.0,64,0.7273
2026-03-24,Campanario,Grande,65,17145.0,48,0.7385
2026-03-24,Campanario,Mediano,174,37480.0,136,0.7816
2026-03-24,Centro Sur,Chico,77,12660.0,58,0.7532
2026-03-24,Centro Sur,Grande,49,12810.0,33,0.6735
2026-03-24,Centro Sur,Mediano,101,21715.0,78,0.7723
2026-03-24,El Refugio,Chico,99,16140.0,71,0.7172
2026-03-24,El Refugio,Grande,58,15165.0,39,0.6724
2026-03-24,El Refugio,Mediano,149,32050.0,116,0.7785
2026-03-24,Jurica,Chico,55,8990.0,40,0.7273
2026-03-24,Jurica,Grande,39,10340.0,30,0.7692
2026-03-24,Jurica,Mediano,120,25430.0,84,0.7
2026-03-24,Juriquilla,Chico,120,19905.0,95,0.7917
2026-03-24,Juriquilla,Grande,73,19345.0,56,0.7671
2026-03-24,Juriquilla,Mediano,164,34620.0,110,0.6707
2026-03-25,Campanario,Chico,114,18810.0,88,0.7719
2026-03-25,Campanario,Grande,71,18575.0,49,0.6901
2026-03-25,Campanario,Mediano,189,40625.0,146,0.7725
2026-03-25,Centro Sur,Chico,60,10070.0,51,0.85
2026-03-25,Centro Sur,Grande,42,11160.0,33,0.7857
2026-03-25,Centro Sur,Mediano,123,26080.0,85,0.6911
2026-03-25,El Refugio,Chico,98,16320.0,79,0.8061
2026-03-25,El Refugio,Grande,60,15960.0,48,0.8
2026-03-25,El Refugio,Mediano,162,34525.0,117,0.7222
2026-03-25,Jurica,Chico,63,10600.0,54,0.8571
2026-03-25,Jurica,Grande,44,11655.0,34,0.7727
2026-03-25,Jurica,Mediano,90,19410.0,71,0.7889
2026-03-25,Juriquilla,Chico,98,15840.0,67,0.6837
2026-03-25,Juriquilla,Grande,58,15420.0,46,0.7931
2026-03-25,Juriquilla,Mediano,174,37195.0,128,0.7356
2026-03-26,Campanario,Chico,122,20175.0,94,0.7705
2026-03-26,Campanario,Grande,76,19745.0,48,0.6316
2026-03-26,Campanario,Mediano,185,39895.0,145,0.7838
2026-03-26,Centro Sur,Chico,57,9355.0,43,0.7544
2026-03-26,Centro Sur,Grande,42,11045.0,30,0.7143
2026-03-26,Centro Sur,Mediano,112,23875.0,82,0.7321
2026-03-26,El Refugio,Chico,81,13355.0,62,0.7654
2026-03-26,El Refugio,Grande,58,15420.0,46,0.7931
2026-03-26,El Refugio,Mediano,158,34115.0,125,0.7911
2026-03-26,Jurica,Chico,69,11520.0,56,0.8116
2026-03-26,Jurica,Grande,57,15185.0,46,0.807
2026-03-26,Jurica,Mediano,122,26195.0,93,0.7623
2026-03-26,Juriquilla,Chico,96,15620.0,68,0.7083
2026-03-26,Juriquilla,Grande,82,21580.0,60,0.7317
2026-03-26,Juriquilla,Mediano,168,36060.0,128,0.7619
2026-03-27,Campanario,Chico,81,13405.0,64,0.7901
2026-03-27,Campanario,Grande,53,14135.0,43,0.8113
2026-03-27,Campanario,Mediano,172,36980.0,132,0.7674
2026-03-27,Centro Sur,Chico,51,8405.0,39,0.7647
2026-03-27,Centro Sur,Grande,40,10580.0,30,0.75
2026-03-27,Centro Sur,Mediano,93,20130.0,75,0.8065
2026-03-27,El Refugio,Chico,71,11385.0,46,0.6479
2026-03-27,El Refugio,Grande,47,12510.0,37,0.7872
2026-03-27,El Refugio,Mediano,119,25385.0,86,0.7227
2026-03-27,Jurica,Chico,54,8905.0,41,0.7593
2026-03-27,Jurica,Grande,35,9235.0,26,0.7429
2026-03-27,Jurica,Mediano,94,19715.0,60,0.6383
2026-03-27,Juriquilla,Chico,74,12125.0,55,0.7432
2026-03-27,Juriquilla,Grande,65,17155.0,48,0.7385
2026-03-27,Juriquilla,Mediano,151,32285.0,111,0.7351
2026-03-28,Campanario,Chico,101,16510.0,74,0.7327
2026-03-28,Campanario,Grande,54,14330.0,42,0.7778
2026-03-28,Campanario,Mediano,156,33710.0,125,0.8013
2026-03-28,Centro Sur,Chico,55,9090.0,43,0.7818
2026-03-28,Centro Sur,Grande,26,6935.0,21,0.8077
2026-03-28,Centro Sur,Mediano,90,19455.0,72,0.8
2026-03-28,El Refugio,Chico,64,10345.0,44,0.6875
2026-03-28,El Refugio,Grande,57,14995.0,41,0.7193
2026-03-28,El Refugio,Mediano,128,27625.0,101,0.7891
2026-03-28,Jurica,Chico,47,7720.0,35,0.7447
2026-03-28,Jurica,Grande,40,10650.0,32,0.8
2026-03-28,Jurica,Mediano,99,21060.0,71,0.7172
2026-03-28,Juriquilla,Chico,89,14655.0,68,0.764
2026-03-28,Juriquilla,Grande,63,16680.0,48,0.7619
2026-03-28,Juriquilla,Mediano,135,28880.0,100,0.7407
2026-03-29,Campanario,Chico,67,10895.0,48,0.7164
2026-03-29,Campanario,Grande,54,14410.0,44,0.8148
2026-03-29,Campanario,Mediano,161,34370.0,117,0.7267
2026-03-29,Centro Sur,Chico,51,8355.0,38,0.7451
2026-03-29,Centro Sur,Grande,33,8795.0,27,0.8182
2026-03-29,Centro Sur,Mediano,88,18870.0,67,0.7614
2026-03-29,El Refugio,Chico,70,11710.0,58,0.8286
2026-03-29,El Refugio,Grande,53,13970.0,39,0.7358
2026-03-29,El Refugio,Mediano,110,23340.0,78,0.7091
2026-03-29,Jurica,Chico,39,6360.0,28,0.7179
2026-03-29,Jurica,Grande,34,8975.0,25,0.7353
2026-03-29,Jurica,Mediano,104,22275.0,78,0.75
2026-03-29,Juriquilla,Chico,98,16260.0,78,0.7959
2026-03-29,Juriquilla,Grande,60,15790.0,43,0.7167
2026-03-29,Juriquilla,Mediano,148,31640.0,109,0.7365
2026-03-30,Campanario,Chico,122,19945.0,89,0.7295
2026-03-30,Campanario,Grande,54,14260.0,40,0.7407
2026-03-30,Campanario,Mediano,180,38950.0,146,0.8111
2026-03-30,Centro Sur,Chico,75,12370.0,58,0.7733
2026-03-30,Centro Sur,Grande,49,13090.0,40,0.8163
2026-03-30,Centro Sur,Mediano,99,21180.0,73,0.7374
2026-03-30,El Refugio,Chico,88,14425.0,65,0.7386
2026-03-30,El Refugio,Grande,60,15555.0,37,0.6167
2026-03-30,El Refugio,Mediano,138,29595.0,104,0.7536
2026-03-30,Jurica,Chico,53,8675.0,39,0.7358
2026-03-30,Jurica,Grande,51,13440.0,37,0.7255
2026-03-30,Jurica,Mediano,95,20690.0,80,0.8421
2026-03-30,Juriquilla,Chico,106,17325.0,77,0.7264
2026-03-30,Juriquilla,Grande,81,21430.0,62,0.7654
2026-03-30,Juriquilla,Mediano,193,41425.0,147,0.7617
2026-03-31,Campanario,Chico,99,16455.0,79,0.798
2026-03-31,Campanario,Grande,76,20060.0,56,0.7368
2026-03-31,Campanario,Mediano,171,36615.0,128,0.7485
2026-03-31,Centro Sur,Chico,76,12780.0,65,0.8553
2026-03-31,Centro Sur,Grande,55,14465.0,40,0.7273
2026-03-31,Centro Sur,Mediano,107,23275.0,90,0.8411
2026-03-31,El Refugio,Chico,106,17620.0,85,0.8019
2026-03-31,El Refugio,Grande,58,15280.0,42,0.7241
2026-03-31,El Refugio,Mediano,155,32835.0,107,0.6903
2026-03-31,Jurica,Chico,69,11690.0,61,0.8841
2026-03-31,Jurica,Grande,44,11685.0,34,0.7727
2026-03-31,Jurica,Mediano,111,24130.0,92,0.8288
2026-03-31,Juriquilla,Chico,96,15770.0,73,0.7604
2026-03-31,Juriquilla,Grande,66,17575.0,54,0.8182
2026-03-31,Juriquilla,Mediano,186,39975.0,141,0.7581
2026-04-01,Campanario,Chico,109,17875.0,81,0.7431
2026-04-01,Campanario,Grande,72,19110.0,56,0.7778
2026-04-01,Campanario,Mediano,179,38365.0,134,0.7486
2026-04-01,Centro Sur,Chico,59,9775.0,46,0.7797
2026-04-01,Centro Sur,Grande,39,10230.0,27,0.6923
2026-04-01,Centro Sur,Mediano,105,22475.0,79,0.7524
2026-04-01,El Refugio,Chico,78,12620.0,54,0.6923
2026-04-01,El Refugio,Grande,54,14295.0,41,0.7593
2026-04-01,El Refugio,Mediano,144,30740.0,104,0.7222
2026-04-01,Jurica,Chico,73,11960.0,54,0.7397
2026-04-01,Jurica,Grande,34,9085.0,28,0.8235
2026-04-01,Jurica,Mediano,122,26545.0,101,0.8279
2026-04-01,Juriquilla,Chico,103,16720.0,73,0.7087
2026-04-01,Juriquilla,Grande,80,20885.0,53,0.6625
2026-04-01,Juriquilla,Mediano,167,35435.0,117,0.7006
2026-04-02,Campanario,Chico,121,19880.0,91,0.7521
2026-04-02,Campanario,Grande,73,19345.0,56,0.7671
2026-04-02,Campanario,Mediano,199,42420.0,144,0.7236
2026-04-02,Centro Sur,Chico,60,10015.0,49,0.8167
2026-04-02,Centro Sur,Grande,45,11790.0,31,0.6889
2026-04-02,Centro Sur,Mediano,111,23630.0,80,0.7207
2026-04-02,El Refugio,Chico,84,13660.0,60,0.7143
2026-04-02,El Refugio,Grande,56,14830.0,43,0.7679
2026-04-02,El Refugio,Mediano,147,31650.0,114,0.7755
2026-04-02,Jurica,Chico,78,12625.0,54,0.6923
2026-04-02,Jurica,Grande,58,15295.0,43,0.7414
2026-04-02,Jurica,Mediano,114,24085.0,77,0.6754
2026-04-02,Juriquilla,Chico,118,19230.0,85,0.7203
2026-04-02,Juriquilla,Grande,72,18905.0,51,0.7083
2026-04-02,Juriquilla,Mediano,190,40920.0,149,0.7842
2026-04-03,Campanario,Chico,108,17730.0,81,0.75
2026-04-03,Campanario,Grande,72,19050.0,55,0.7639
2026-04-03,Campanario,Mediano,162,34515.0,117,0.7222
2026-04-03,Centro Sur,Chico,53,8710.0,40,0.7547
2026-04-03,Centro Sur,Grande,36,9385.0,24,0.6667
2026-04-03,Centro Sur,Mediano,102,21435.0,66,0.6471
2026-04-03,El Refugio,Chico,71,11525.0,50,0.7042
2026-04-03,El Refugio,Grande,51,13640.0,43,0.8431
2026-04-03,El Refugio,Mediano,131,28070.0,98,0.7481
2026-04-03,Jurica,Chico,44,7095.0,30,0.6818
2026-04-03,Jurica,Grande,29,7600.0,20,0.6897
2026-04-03,Jurica,Mediano,88,18640.0,61,0.6932
2026-04-03,Juriquilla,Chico,94,15485.0,72,0.766
2026-04-03,Juriquilla,Grande,70,18585.0,55,0.7857
2026-04-03,Juriquilla,Mediano,164,35785.0,139,0.8476
2026-04-04,Campanario,Chico,108,17525.0,76,0.7037
2026-04-04,Campanario,Grande,71,18545.0,48,0.6761
2026-04-04,Campanario,Mediano,134,28695.0,100,0.7463
2026-04-04,Centro Sur,Chico,66,10825.0,49,0.7424
2026-04-04,Centro Sur,Grande,36,9480.0,26,0.7222
2026-04-04,Centro Sur,Mediano,86,18500.0,66,0.7674
2026-04-04,El Refugio,Chico,72,11710.0,51,0.7083
2026-04-04,El Refugio,Grande,47,12370.0,34,0.7234
2026-04-04,El Refugio,Mediano,144,30865.0,108,0.75
2026-04-04,Jurica,Chico,60,9895.0,46,0.7667
2026-04-04,Jurica,Grande,37,9720.0,26,0.7027
2026-04-04,Jurica,Mediano,82,17800.0,67,0.8171
2026-04-04,Juriquilla,Chico,95,15505.0,69,0.7263
2026-04-04,Juriquilla,Grande,54,14310.0,41,0.7593
2026-04-04,Juriquilla,Mediano,156,33395.0,116,0.7436
2026-04-05,Campanario,Chico,85,14145.0,69,0.8118
2026-04-05,Campanario,Grande,77,20330.0,57,0.7403
2026-04-05,Campanario,Mediano,154,33065.0,117,0.7597
2026-04-05,Centro Sur,Chico,75,12510.0,61,0.8133
2026-04-05,Centro Sur,Grande,48,12575.0,33,0.6875
2026-04-05,Centro Sur,Mediano,88,19005.0,70,0.7955
2026-04-05,El Refugio,Chico,68,11270.0,54,0.7941
2026-04-05,El Refugio,Grande,43,11510.0,36,0.8372
2026-04-05,El Refugio,Mediano,135,28510.0,90,0.6667
2026-04-05,Jurica,Chico,46,7340.0,29,0.6304
2026-04-05,Jurica,Grande,40,10565.0,30,0.75
2026-04-05,Jurica,Mediano,83,17705.0,61,0.7349
2026-04-05,Juriquilla,Chico,82,13370.0,59,0.7195
2026-04-05,Juriquilla,Grande,54,14155.0,38,0.7037
2026-04-05,Juriquilla,Mediano,172,36695.0,125,0.7267
2026-04-06,Campanario,Chico,118,19580.0,93,0.7881
2026-04-06,Campanario,Grande,67,17595.0,48,0.7164
2026-04-06,Campanario,Mediano,196,41840.0,143,0.7296
2026-04-06,Centro Sur,Chico,81,13070.0,55,0.679
2026-04-06,Centro Sur,Grande,39,10345.0,30,0.7692
2026-04-06,Centro Sur,Mediano,86,18460.0,65,0.7558
2026-04-06,El Refugio,Chico,75,12275.0,55,0.7333
2026-04-06,El Refugio,Grande,61,16390.0,53,0.8689
2026-04-06,El Refugio,Mediano,127,27255.0,96,0.7559
2026-04-06,Jurica,Chico,58,9470.0,42,0.7241
2026-04-06,Jurica,Grande,43,11180.0,28,0.6512
2026-04-06,Jurica,Mediano,111,23920.0,86,0.7748
2026-04-06,Juriquilla,Chico,116,19090.0,88,0.7586
2026-04-06,Juriquilla,Grande,76,19855.0,52,0.6842
2026-04-06,Juriquilla,Mediano,180,38545.0,135,0.75
2026-04-07,Campanario,Chico,105,17395.0,83,0.7905
2026-04-07,Campanario,Grande,58,15495.0,48,0.8276
2026-04-07,Campanario,Mediano,192,41020.0,141,0.7344
2026-04-07,Centro Sur,Chico,77,12855.0,63,0.8182
2026-04-07,Centro Sur,Grande,43,11345.0,32,0.7442
2026-04-07,Centro Sur,Mediano,111,23570.0,78,0.7027
2026-04-07,El Refugio,Chico,95,15445.0,67,0.7053
2026-04-07,El Refugio,Grande,69,18185.0,50,0.7246
2026-04-07,El Refugio,Mediano,146,31205.0,108,0.7397
2026-04-07,Jurica,Chico,71,11610.0,52,0.7324
2026-04-07,Jurica,Grande,53,14095.0,42,0.7925
2026-04-07,Jurica,Mediano,124,26425.0,89,0.7177
2026-04-07,Juriquilla,Chico,131,20935.0,84,0.6412
2026-04-07,Juriquilla,Grande,77,20460.0,60,0.7792
2026-04-07,Juriquilla,Mediano,163,34885.0,122,0.7485
2026-04-08,Campanario,Chico,110,18195.0,85,0.7727
2026-04-08,Campanario,Grande,73,19405.0,58,0.7945
2026-04-08,Campanario,Mediano,198,42640.0,154,0.7778
2026-04-08,Centro Sur,Chico,69,11280.0,50,0.7246
2026-04-08,Centro Sur,Grande,51,13430.0,37,0.7255
2026-04-08,Centro Sur,Mediano,110,23665.0,85,0.7727
2026-04-08,El Refugio,Chico,83,13570.0,61,0.7349
2026-04-08,El Refugio,Grande,57,15095.0,44,0.7719
2026-04-08,El Refugio,Mediano,135,29580.0,118,0.8741
2026-04-08,Jurica,Chico,63,10000.0,38,0.6032
2026-04-08,Jurica,Grande,52,13550.0,34,0.6538
2026-04-08,Jurica,Mediano,115,24955.0,94,0.8174
2026-04-08,Juriquilla,Chico,112,18380.0,84,0.75
2026-04-08,Juriquilla,Grande,71,18650.0,51,0.7183
2026-04-08,Juriquilla,Mediano,158,34060.0,124,0.7848
2026-04-09,Campanario,Chico,107,17470.0,78,0.729
2026-04-09,Campanario,Grande,67,17510.0,45,0.6716
2026-04-09,Campanario,Mediano,181,38610.0,131,0.7238
2026-04-09,Centro Sur,Chico,63,10470.0,50,0.7937
2026-04-09,Centro Sur,Grande,40,10455.0,27,0.675
2026-04-09,Centro Sur,Mediano,96,20595.0,73,0.7604
2026-04-09,El Refugio,Chico,84,13805.0,63,0.75
2026-04-09,El Refugio,Grande,58,15400.0,45,0.7759
2026-04-09,El Refugio,Mediano,159,33970.0,117,0.7358
2026-04-09,Jurica,Chico,78,12840.0,60,0.7692
2026-04-09,Jurica,Grande,43,11435.0,34,0.7907
2026-04-09,Jurica,Mediano,100,21530.0,78,0.78
2026-04-09,Juriquilla,Chico,115,18845.0,85,0.7391
2026-04-09,Juriquilla,Grande,88,23605.0,75,0.8523
2026-04-09,Juriquilla,Mediano,177,37590.0,125,0.7062
2026-04-10,Campanario,Chico,84,13660.0,60,0.7143
2026-04-10,Campanario,Grande,63,16780.0,51,0.8095
2026-04-10,Campanario,Mediano,158,33510.0,110,0.6962
2026-04-10,Centro Sur,Chico,56,9125.0,40,0.7143
2026-04-10,Centro Sur,Grande,35,9400.0,30,0.8571
2026-04-10,Centro Sur,Mediano,78,16885.0,63,0.8077
2026-04-10,El Refugio,Chico,75,12030.0,49,0.6533
2026-04-10,El Refugio,Grande,56,14705.0,40,0.7143
2026-04-10,El Refugio,Mediano,117,24935.0,85,0.7265
2026-04-10,Jurica,Chico,70,11245.0,46,0.6571
2026-04-10,Jurica,Grande,41,11005.0,35,0.8537
2026-04-10,Jurica,Mediano,89,19180.0,70,0.7865
2026-04-10,Juriquilla,Chico,106,17270.0,76,0.717
2026-04-10,Juriquilla,Grande,61,15900.0,40,0.6557
2026-04-10,Juriquilla,Mediano,162,34395.0,114,0.7037
2026-04-11,Campanario,Chico,88,14445.0,65,0.7386
2026-04-11,Campanario,Grande,54,14330.0,42,0.7778
2026-04-11,Campanario,Mediano,137,29405.0,105,0.7664
2026-04-11,Centro Sur,Chico,60,9790.0,43,0.7167
2026-04-11,Centro Sur,Grande,33,8670.0,23,0.697
2026-04-11,Centro Sur,Mediano,85,18190.0,63,0.7412
2026-04-11,El Refugio,Chico,71,11810.0,57,0.8028
2026-04-11,El Refugio,Grande,44,11505.0,30,0.6818
2026-04-11,El Refugio,Mediano,144,30800.0,107,0.7431
2026-04-11,Jurica,Chico,62,10370.0,51,0.8226
2026-04-11,Jurica,Grande,40,10585.0,30,0.75
2026-04-11,Jurica,Mediano,87,18755.0,68,0.7816
2026-04-11,Juriquilla,Chico,76,12725.0,63,0.8289
2026-04-11,Juriquilla,Grande,61,16190.0,48,0.7869
2026-04-11,Juriquilla,Mediano,153,32795.0,115,0.7516
2026-04-12,Campanario,Chico,91,14865.0,67,0.7363
2026-04-12,Campanario,Grande,57,14800.0,36,0.6316
2026-04-12,Campanario,Mediano,167,35820.0,125,0.7485
2026-04-12,Centro Sur,Chico,48,7895.0,36,0.75
2026-04-12,Centro Sur,Grande,42,11145.0,33,0.7857
2026-04-12,Centro Sur,Mediano,82,17605.0,62,0.7561
2026-04-12,El Refugio,Chico,81,13320.0,61,0.7531
2026-04-12,El Refugio,Grande,41,10775.0,30,0.7317
2026-04-12,El Refugio,Mediano,122,25945.0,86,0.7049
2026-04-12,Jurica,Chico,48,7870.0,36,0.75
2026-04-12,Jurica,Grande,30,7825.0,20,0.6667
2026-04-12,Jurica,Mediano,105,22150.0,70,0.6667
2026-04-12,Juriquilla,Chico,102,17005.0,82,0.8039
2026-04-12,Juriquilla,Grande,72,18910.0,51,0.7083
2026-04-12,Juriquilla,Mediano,171,37010.0,138,0.807
2026-04-13,Campanario,Chico,102,16870.0,80,0.7843
2026-04-13,Campanario,Grande,88,23185.0,64,0.7273
2026-04-13,Campanario,Mediano,169,36430.0,133,0.787
2026-04-13,Centro Sur,Chico,52,8310.0,33,0.6346
2026-04-13,Centro Sur,Grande,44,11595.0,33,0.75
2026-04-13,Centro Sur,Mediano,107,23255.0,89,0.8318
2026-04-13,El Refugio,Chico,89,14515.0,64,0.7191
2026-04-13,El Refugio,Grande,54,14215.0,39,0.7222
2026-04-13,El Refugio,Mediano,166,35350.0,119,0.7169
2026-04-13,Jurica,Chico,65,10645.0,48,0.7385
2026-04-13,Jurica,Grande,33,8535.0,20,0.6061
2026-04-13,Jurica,Mediano,116,24625.0,82,0.7069
2026-04-13,Juriquilla,Chico,103,17080.0,81,0.7864
2026-04-13,Juriquilla,Grande,74,19655.0,58,0.7838
2026-04-13,Juriquilla,Mediano,186,39645.0,134,0.7204
2026-04-14,Campanario,Chico,107,17815.0,87,0.8131
2026-04-14,Campanario,Grande,79,20650.0,54,0.6835
2026-04-14,Campanario,Mediano,170,36485.0,129,0.7588
2026-04-14,Centro Sur,Chico,64,10525.0,48,0.75
2026-04-14,Centro Sur,Grande,37,9665.0,25,0.6757
2026-04-14,Centro Sur,Mediano,96,20690.0,75,0.7812
2026-04-14,El Refugio,Chico,83,13765.0,65,0.7831
2026-04-14,El Refugio,Grande,67,17865.0,54,0.806
2026-04-14,El Refugio,Mediano,148,32055.0,120,0.8108
2026-04-14,Jurica,Chico,64,10535.0,48,0.75
2026-04-14,Jurica,Grande,41,10645.0,26,0.6341
2026-04-14,Jurica,Mediano,107,22660.0,74,0.6916
2026-04-14,Juriquilla,Chico,110,18140.0,84,0.7636
2026-04-14,Juriquilla,Grande,73,19465.0,59,0.8082
2026-04-14,Juriquilla,Mediano,191,40910.0,144,0.7539
2026-04-15,Campanario,Chico,110,18375.0,90,0.8182
2026-04-15,Campanario,Grande,75,20010.0,61,0.8133
2026-04-15,Campanario,Mediano,195,41740.0,145,0.7436
2026-04-15,Centro Sur,Chico,61,10010.0,45,0.7377
2026-04-15,Centro Sur,Grande,33,8740.0,25,0.7576
2026-04-15,Centro Sur,Mediano,106,22730.0,80,0.7547
2026-04-15,El Refugio,Chico,81,13500.0,66,0.8148
2026-04-15,El Refugio,Grande,59,15730.0,48,0.8136
2026-04-15,El Refugio,Mediano,143,30440.0,102,0.7133
2026-04-15,Jurica,Chico,81,13250.0,59,0.7284
2026-04-15,Jurica,Grande,41,10795.0,30,0.7317
2026-04-15,Jurica,Mediano,97,20725.0,71,0.732
2026-04-15,Juriquilla,Chico,113,18515.0,83,0.7345
2026-04-15,Juriquilla,Grande,83,22005.0,64,0.7711
2026-04-15,Juriquilla,Mediano,192,41020.0,141,0.7344
2026-04-16,Campanario,Chico,116,19090.0,88,0.7586
2026-04-16,Campanario,Grande,77,20170.0,53,0.6883
2026-04-16,Campanario,Mediano,167,35790.0,125,0.7485
2026-04-16,Centro Sur,Chico,72,11630.0,49,0.6806
2026-04-16,Centro Sur,Grande,43,11200.0,28,0.6512
2026-04-16,Centro Sur,Mediano,116,24650.0,82,0.7069
2026-04-16,El Refugio,Chico,81,13310.0,61,0.7531
2026-04-16,El Refugio,Grande,47,12485.0,37,0.7872
2026-04-16,El Refugio,Mediano,162,34680.0,121,0.7469
2026-04-16,Jurica,Chico,67,11070.0,52,0.7761
2026-04-16,Jurica,Grande,50,13145.0,36,0.72
2026-04-16,Jurica,Mediano,108,23275.0,85,0.787
2026-04-16,Juriquilla,Chico,107,17615.0,82,0.7664
2026-04-16,Juriquilla,Grande,75,20100.0,63,0.84
2026-04-16,Juriquilla,Mediano,201,43125.0,152,0.7562
2026-04-17,Campanario,Chico,81,13450.0,65,0.8025
2026-04-17,Campanario,Grande,59,15825.0,50,0.8475
2026-04-17,Campanario,Mediano,142,30455.0,107,0.7535
2026-04-17,Centro Sur,Chico,59,9910.0,50,0.8475
2026-04-17,Centro Sur,Grande,29,7815.0,26,0.8966
2026-04-17,Centro Sur,Mediano,100,21430.0,76,0.76
2026-04-17,El Refugio,Chico,90,14930.0,71,0.7889
2026-04-17,El Refugio,Grande,56,14675.0,39,0.6964
2026-04-17,El Refugio,Mediano,112,24175.0,89,0.7946
2026-04-17,Jurica,Chico,57,9310.0,41,0.7193
2026-04-17,Jurica,Grande,34,8840.0,22,0.6471
2026-04-17,Jurica,Mediano,71,15290.0,55,0.7746
2026-04-17,Juriquilla,Chico,109,17885.0,81,0.7431
2026-04-17,Juriquilla,Grande,59,15655.0,46,0.7797
2026-04-17,Juriquilla,Mediano,140,29995.0,105,0.75
2026-04-18,Campanario,Chico,93,15605.0,78,0.8387
2026-04-18,Campanario,Grande,54,14255.0,40,0.7407
2026-04-18,Campanario,Mediano,148,31810.0,113,0.7635
2026-04-18,Centro Sur,Chico,49,8005.0,36,0.7347
2026-04-18,Centro Sur,Grande,34,8930.0,24,0.7059
2026-04-18,Centro Sur,Mediano,82,17610.0,63,0.7683
2026-04-18,El Refugio,Chico,78,12925.0,62,0.7949
2026-04-18,El Refugio,Grande,44,11475.0,29,0.6591
2026-04-18,El Refugio,Mediano,138,29600.0,104,0.7536
